,graphid,sketch,anomaly,anom_count
35,311,"[440, 301, 460, 385, 198, 198, 198, 341, 198, 263, 226, 198, 198, 46, 148, 198, 198, 102, 0, 78, 110, 97, 0, 97, 493, 3, 245, 0, 176, 49, 55, 0, 4, 99, 406, 0, 64, 74, 65, 71, 35, 0, 0, 31, 33, 184, 34, 46, 48, 0, 0, 0, 0, 0, 0, 331, 33, 83, 0, 0, 0, 16, 0, 55, 0, 0, 0, 0, 0, 0, 0, 31, 43, 0, 0, 0, 0, 0, 40, 39, 0, 30, 207, 0, 41, 0, 26, 101, 3, 0, 0, 0, 2, 1, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 49, 0, 0, 0, 0, 0, 8, 0, 4, 0, 0, 0, 49, 58, 0, 23, 2, 8, 23, 0]",0,0
36,396,"[5, 0, 397, 229, 198, 198, 198, 198, 198, 198, 44, 198, 198, 0, 13, 198, 198, 12, 0, 0, 70, 124, 142, 73, 0, 32, 211, 0, 183, 0, 0, 0, 0, 0, 0, 115, 58, 2, 58, 1, 1, 0, 0, 4, 74, 32, 64, 76, 40, 0, 0, 0, 0, 0, 0, 0, 41, 66, 0, 0, 0, 0, 496, 54, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 27, 0, 20, 0, 0, 0, 0, 28, 106, 0, 296, 0, 57, 0, 0, 0, 0, 0, 0, 0, 76, 1, 0, 49, 1, 0, 46, 0, 35, 51, 0, 0, 0, 0, 0, 26, 0, 26, 0, 0, 0, 3, 65, 0, 14, 18, 31, 9, 0]",0,3
37,100,"[0, 0, 457, 341, 198, 198, 198, 198, 198, 198, 254, 0, 0, 42, 127, 0, 0, 130, 0, 21, 98, 20, 233, 92, 0, 124, 100, 0, 47, 0, 0, 0, 1, 0, 0, 108, 53, 62, 60, 66, 0, 0, 0, 0, 103, 25, 103, 63, 43, 198, 198, 198, 0, 0, 198, 0, 68, 39, 0, 0, 0, 16, 0, 48, 0, 699, 0, 0, 0, 0, 0, 0, 31, 0, 0, 612, 0, 0, 0, 28, 0, 40, 0, 0, 0, 0, 33, 32, 0, 0, 0, 107, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 16, 0, 40, 18, 0, 0, 0, 0, 0, 32, 0, 14, 0, 0, 0, 1, 6, 0, 12, 38, 32, 22, 0]",0,67
38,344,"[1041, 825, 406, 260, 198, 198, 198, 198, 198, 198, 38, 198, 198, 203, 17, 198, 198, 4, 0, 145, 73, 10, 0, 85, 0, 98, 0, 0, 29, 120, 116, 23, 137, 135, 0, 92, 59, 1, 49, 3, 46, 426, 0, 40, 27, 0, 28, 48, 21, 0, 0, 0, 0, 0, 0, 0, 65, 12, 0, 0, 0, 94, 0, 34, 0, 0, 0, 0, 0, 292, 0, 0, 1, 0, 0, 0, 0, 0, 34, 26, 0, 32, 0, 0, 41, 0, 28, 0, 0, 0, 0, 0, 65, 66, 0, 67, 0, 0, 0, 83, 0, 0, 0, 0, 0, 10, 0, 29, 12, 0, 0, 0, 0, 19, 15, 0, 23, 0, 0, 0, 0, 4, 0, 28, 2, 9, 19, 0]",0,4
39,289,"[1062, 867, 316, 231, 198, 198, 198, 198, 198, 198, 217, 198, 198, 116, 123, 0, 0, 117, 301, 132, 69, 8, 0, 70, 0, 43, 80, 184, 27, 109, 114, 0, 27, 140, 0, 0, 40, 62, 33, 67, 41, 0, 0, 35, 27, 0, 28, 33, 36, 0, 0, 0, 179, 0, 0, 0, 44, 31, 0, 0, 0, 50, 0, 47, 195, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 27, 15, 0, 26, 0, 0, 30, 0, 16, 19, 0, 0, 117, 0, 15, 9, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 8, 0, 0, 0, 0, 0, 10, 0, 9, 0, 0, 0, 0, 2, 0, 17, 5, 4, 9, 76]",0,4
40,12,"[1041, 835, 258, 151, 198, 198, 198, 198, 198, 198, 33, 0, 0, 304, 15, 0, 0, 3, 0, 38, 66, 22, 119, 69, 0, 118, 0, 0, 16, 29, 31, 140, 159, 51, 0, 0, 48, 5, 44, 2, 27, 0, 0, 27, 20, 0, 16, 67, 124, 0, 0, 198, 111, 0, 198, 0, 35, 25, 0, 0, 0, 106, 0, 0, 0, 0, 114, 107, 0, 0, 0, 0, 0, 456, 0, 0, 0, 0, 32, 27, 0, 20, 0, 0, 29, 0, 25, 0, 0, 0, 0, 9, 55, 48, 37, 5, 198, 198, 0, 76, 0, 0, 0, 0, 0, 3, 0, 0, 7, 308, 0, 0, 0, 0, 8, 0, 25, 0, 0, 0, 0, 0, 0, 18, 1, 10, 17, 29]",0,0
41,30,"[1151, 983, 263, 195, 198, 198, 198, 198, 198, 198, 207, 0, 0, 131, 90, 0, 0, 143, 342, 97, 70, 24, 0, 71, 0, 127, 0, 195, 31, 84, 84, 18, 26, 0, 0, 114, 41, 64, 48, 64, 33, 277, 0, 39, 21, 0, 27, 32, 23, 0, 0, 198, 0, 0, 198, 0, 39, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 61, 113, 0, 0, 26, 0, 0, 0, 0, 0, 42, 26, 57, 22, 0, 0, 33, 0, 12, 0, 0, 0, 0, 0, 12, 14, 0, 0, 198, 198, 0, 0, 0, 7, 0, 0, 0, 15, 0, 79, 16, 0, 0, 0, 0, 23, 14, 0, 17, 0, 0, 0, 0, 1, 6, 12, 2, 10, 14, 0]",0,0
42,227,"[1110, 922, 258, 184, 198, 198, 198, 198, 198, 198, 202, 198, 198, 42, 17, 198, 198, 81, 17, 111, 62, 81, 0, 65, 416, 17, 41, 0, 4, 92, 94, 161, 2, 0, 342, 182, 51, 8, 51, 5, 39, 0, 0, 48, 20, 0, 27, 53, 41, 0, 0, 0, 0, 0, 0, 0, 35, 9, 0, 0, 0, 20, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 45, 0, 20, 0, 0, 24, 0, 24, 3, 0, 0, 0, 0, 0, 2, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 71, 0, 0, 0, 0, 420, 22, 10, 77, 5, 0, 0, 0, 0, 0, 0, 16, 2, 14, 13, 0]",0,0
43,363,"[1129, 1002, 314, 246, 198, 198, 198, 198, 198, 198, 238, 198, 198, 332, 123, 198, 198, 110, 0, 73, 55, 75, 0, 71, 0, 99, 82, 0, 28, 62, 57, 21, 275, 0, 0, 92, 40, 60, 39, 62, 19, 0, 0, 28, 12, 0, 18, 49, 61, 0, 0, 0, 0, 0, 0, 0, 43, 34, 0, 0, 0, 25, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 35, 23, 0, 33, 0, 0, 27, 0, 19, 25, 0, 0, 0, 0, 22, 24, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 29, 12, 0, 0, 0, 0, 20, 10, 0, 6, 0, 0, 0, 0, 2, 0, 18, 0, 10, 14, 0]",0,7
44,466,"[744, 593, 355, 264, 198, 198, 198, 198, 198, 198, 59, 198, 198, 0, 52, 198, 198, 12, 0, 89, 91, 13, 0, 77, 0, 84, 107, 0, 147, 69, 72, 247, 0, 0, 0, 201, 54, 8, 56, 6, 40, 0, 0, 30, 33, 0, 22, 0, 65, 0, 0, 0, 0, 0, 0, 0, 40, 56, 0, 0, 228, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 175, 0, 0, 0, 36, 26, 0, 28, 0, 0, 39, 0, 0, 21, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 69, 0, 0, 0, 0, 0, 198, 31, 198, 69, 33, 0, 198, 0, 383, 31, 10, 0, 27, 198, 0, 0, 0, 45, 0, 19, 1, 12, 22, 0]",0,0
45,423,"[0, 0, 590, 470, 198, 198, 198, 198, 198, 198, 223, 198, 198, 0, 74, 198, 198, 170, 0, 0, 146, 119, 0, 126, 0, 13, 0, 0, 26, 0, 0, 0, 0, 233, 0, 0, 71, 54, 78, 52, 0, 0, 0, 0, 22, 35, 26, 59, 43, 0, 0, 0, 140, 0, 0, 570, 75, 41, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 35, 0, 32, 381, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 198, 11, 198, 0, 10, 0, 0, 0, 0, 0, 5, 0, 13, 0, 0, 0, 3, 1, 0, 24, 1, 7, 35, 40]",0,3
46,336,"[1028, 836, 331, 233, 198, 198, 198, 198, 198, 198, 240, 198, 198, 138, 104, 198, 198, 142, 0, 122, 73, 4, 0, 71, 380, 81, 174, 0, 133, 96, 105, 29, 21, 0, 197, 0, 37, 69, 36, 62, 54, 0, 0, 48, 37, 95, 32, 38, 35, 0, 0, 0, 30, 0, 0, 0, 27, 55, 0, 0, 0, 60, 0, 32, 0, 0, 0, 0, 290, 0, 0, 57, 26, 0, 0, 0, 0, 0, 31, 19, 0, 31, 0, 0, 28, 0, 17, 83, 5, 0, 0, 0, 7, 9, 1, 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 33, 0, 0, 37, 0, 0, 0, 0, 32, 15, 0, 15, 0, 0, 0, 27, 39, 0, 14, 7, 14, 15, 2]",0,0
47,288,"[994, 829, 369, 264, 198, 198, 198, 198, 198, 198, 200, 198, 198, 19, 144, 198, 198, 110, 446, 90, 89, 19, 0, 77, 0, 128, 0, 399, 24, 75, 75, 0, 0, 161, 0, 0, 44, 67, 46, 65, 42, 0, 0, 39, 31, 28, 22, 55, 32, 0, 0, 0, 75, 0, 0, 0, 43, 30, 0, 0, 0, 13, 0, 47, 458, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 37, 27, 0, 20, 0, 0, 35, 0, 12, 0, 0, 0, 310, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 10, 0, 0, 0, 0, 27, 10, 0, 27, 0, 0, 0, 4, 0, 0, 14, 5, 14, 15, 17]",0,5
48,151,"[1274, 1063, 472, 328, 198, 198, 94, 61, 57, 52, 64, 272, 166, 196, 36, 0, 0, 13, 0, 139, 81, 26, 0, 73, 0, 105, 141, 0, 147, 113, 118, 79, 127, 0, 0, 204, 73, 11, 71, 7, 50, 0, 0, 42, 31, 0, 25, 59, 53, 78, 10, 198, 0, 0, 198, 0, 34, 73, 0, 0, 0, 101, 0, 48, 0, 0, 0, 0, 489, 0, 0, 0, 7, 0, 0, 0, 0, 0, 38, 48, 0, 28, 0, 0, 34, 0, 24, 42, 0, 0, 0, 0, 69, 68, 9, 0, 0, 0, 0, 0, 0, 332, 0, 0, 0, 39, 0, 82, 31, 0, 0, 0, 0, 24, 9, 0, 11, 0, 0, 0, 0, 38, 0, 20, 2, 10, 20, 0]",0,24
49,479,"[774, 486, 269, 163, 198, 198, 198, 198, 198, 198, 178, 198, 198, 0, 119, 0, 0, 100, 0, 90, 64, 26, 99, 51, 0, 71, 0, 0, 19, 54, 55, 195, 0, 15, 0, 0, 44, 77, 43, 77, 93, 0, 0, 82, 91, 0, 77, 0, 25, 0, 0, 0, 140, 0, 0, 0, 46, 26, 0, 0, 200, 0, 0, 22, 374, 0, 68, 74, 0, 0, 0, 0, 43, 0, 132, 0, 0, 0, 16, 15, 0, 12, 0, 0, 16, 0, 0, 0, 0, 0, 253, 8, 0, 0, 101, 0, 0, 0, 97, 0, 49, 0, 36, 50, 0, 8, 0, 0, 6, 0, 0, 0, 0, 0, 26, 0, 7, 0, 0, 0, 0, 2, 0, 5, 35, 15, 9, 57]",0,0
50,383,"[1238, 1088, 352, 273, 198, 198, 198, 198, 198, 198, 237, 198, 198, 210, 115, 0, 0, 139, 0, 79, 78, 18, 0, 89, 0, 80, 0, 0, 45, 70, 68, 59, 151, 0, 0, 0, 50, 74, 51, 67, 33, 0, 0, 26, 26, 14, 23, 54, 25, 0, 0, 0, 43, 0, 0, 0, 45, 32, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 346, 44, 28, 0, 34, 0, 0, 41, 0, 14, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 8, 0, 0, 15, 0, 0, 0, 0, 34, 11, 0, 5, 0, 224, 0, 1, 6, 0, 16, 0, 4, 17, 8]",0,0
51,434,"[1230, 1059, 381, 290, 198, 198, 198, 198, 198, 198, 231, 198, 198, 0, 159, 0, 0, 107, 188, 103, 85, 76, 0, 81, 0, 6, 0, 116, 26, 93, 91, 67, 0, 153, 0, 37, 44, 72, 49, 75, 31, 0, 0, 32, 22, 116, 26, 40, 87, 0, 0, 0, 0, 0, 0, 0, 42, 38, 0, 0, 58, 0, 0, 45, 0, 0, 0, 0, 264, 0, 0, 21, 54, 0, 7, 0, 0, 0, 40, 30, 0, 27, 0, 0, 35, 0, 18, 0, 1, 0, 0, 0, 0, 0, 10, 45, 0, 0, 24, 0, 0, 180, 0, 0, 0, 11, 0, 4, 6, 0, 0, 0, 0, 21, 11, 0, 22, 0, 0, 0, 27, 1, 0, 12, 4, 5, 15, 0]",0,0
52,367,"[752, 401, 272, 183, 198, 198, 198, 198, 198, 198, 225, 198, 198, 30, 115, 0, 0, 131, 0, 85, 55, 4, 354, 51, 0, 118, 83, 0, 93, 50, 51, 0, 27, 61, 0, 0, 33, 66, 43, 66, 59, 0, 0, 64, 59, 26, 62, 42, 20, 0, 0, 0, 85, 0, 0, 0, 30, 49, 0, 0, 0, 0, 0, 90, 0, 0, 170, 175, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 23, 15, 0, 14, 0, 0, 15, 0, 25, 21, 0, 0, 0, 103, 0, 0, 0, 14, 0, 0, 0, 0, 44, 0, 29, 38, 0, 19, 0, 0, 19, 0, 0, 0, 0, 22, 24, 0, 9, 0, 0, 0, 4, 19, 0, 7, 28, 21, 5, 28]",0,1
53,418,"[870, 715, 290, 203, 198, 198, 198, 198, 198, 198, 207, 198, 198, 0, 90, 198, 198, 148, 0, 89, 86, 16, 0, 82, 0, 86, 46, 0, 37, 68, 69, 96, 0, 0, 0, 160, 54, 59, 53, 58, 47, 0, 0, 36, 38, 0, 29, 46, 30, 0, 0, 0, 0, 0, 0, 0, 57, 25, 0, 0, 332, 0, 0, 47, 0, 0, 0, 0, 413, 0, 0, 0, 32, 0, 275, 0, 0, 0, 31, 29, 0, 37, 0, 0, 38, 0, 37, 7, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 274, 0, 0, 198, 10, 198, 76, 11, 0, 90, 0, 0, 0, 10, 207, 17, 28, 0, 0, 0, 2, 0, 18, 4, 8, 17, 0]",0,12
54,39,"[1354, 1021, 279, 180, 198, 198, 198, 198, 198, 198, 289, 0, 0, 38, 165, 0, 0, 100, 617, 60, 58, 15, 101, 55, 0, 80, 0, 549, 18, 46, 41, 47, 1, 47, 0, 10, 37, 64, 36, 72, 90, 0, 0, 100, 69, 0, 73, 31, 17, 0, 0, 198, 47, 0, 198, 0, 33, 27, 0, 0, 0, 6, 0, 0, 275, 20, 93, 87, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 30, 13, 0, 19, 0, 0, 19, 0, 16, 0, 0, 0, 173, 8, 0, 1, 12, 14, 198, 198, 0, 0, 54, 0, 36, 63, 198, 5, 198, 1, 5, 0, 0, 0, 0, 21, 17, 0, 6, 0, 0, 0, 0, 2, 0, 3, 37, 19, 7, 13]",0,0
55,91,"[1124, 725, 429, 250, 198, 198, 198, 86, 198, 62, 43, 0, 0, 53, 13, 0, 0, 5, 0, 141, 70, 79, 129, 76, 0, 6, 111, 0, 29, 86, 91, 0, 6, 0, 0, 103, 55, 1, 52, 2, 103, 0, 0, 109, 82, 30, 80, 37, 36, 198, 198, 198, 0, 0, 198, 0, 36, 81, 0, 0, 0, 28, 0, 43, 0, 744, 94, 95, 304, 0, 0, 0, 0, 0, 0, 619, 0, 0, 39, 21, 0, 27, 0, 0, 26, 0, 28, 47, 0, 0, 0, 14, 3, 4, 0, 0, 0, 0, 0, 68, 65, 200, 55, 64, 0, 5, 0, 43, 13, 0, 198, 0, 0, 28, 22, 0, 18, 198, 0, 0, 4, 3, 0, 13, 30, 28, 7, 0]",0,0
56,105,"[0, 0, 398, 229, 198, 198, 198, 198, 198, 198, 279, 0, 0, 43, 113, 0, 0, 141, 0, 0, 63, 94, 282, 66, 0, 8, 0, 0, 47, 0, 0, 122, 3, 0, 0, 0, 61, 50, 60, 48, 0, 421, 0, 0, 144, 0, 138, 41, 48, 198, 198, 198, 160, 0, 198, 0, 44, 60, 0, 0, 0, 16, 0, 47, 0, 429, 0, 0, 0, 297, 0, 0, 16, 0, 0, 368, 0, 0, 0, 16, 0, 27, 0, 0, 0, 0, 30, 0, 0, 0, 0, 94, 2, 1, 43, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 21, 0, 0, 12, 0, 0, 0, 0, 0, 46, 104, 22, 0, 0, 0, 0, 2, 0, 6, 88, 34, 6, 78]",0,0
57,122,"[773, 546, 205, 106, 198, 198, 198, 198, 198, 198, 230, 0, 0, 51, 113, 0, 0, 106, 0, 96, 44, 13, 0, 46, 0, 133, 82, 0, 125, 66, 63, 78, 6, 0, 0, 47, 43, 51, 41, 54, 79, 0, 0, 67, 70, 0, 50, 54, 52, 198, 198, 0, 0, 0, 0, 0, 28, 35, 0, 0, 0, 12, 0, 42, 0, 26, 0, 0, 5, 0, 0, 677, 23, 0, 0, 1, 0, 562, 24, 22, 0, 21, 0, 0, 30, 0, 34, 19, 581, 0, 0, 0, 2, 0, 24, 0, 0, 0, 0, 0, 49, 0, 34, 54, 0, 35, 0, 6, 20, 0, 0, 0, 0, 0, 14, 0, 17, 0, 372, 0, 0, 41, 0, 8, 16, 14, 7, 0]",0,16
58,87,"[0, 0, 595, 448, 198, 198, 198, 198, 198, 198, 254, 0, 0, 38, 117, 0, 0, 126, 0, 0, 159, 127, 0, 159, 0, 93, 0, 0, 153, 0, 0, 39, 0, 145, 0, 216, 78, 62, 76, 58, 0, 0, 0, 0, 31, 0, 32, 47, 59, 198, 198, 198, 0, 0, 198, 78, 72, 66, 0, 0, 0, 20, 0, 53, 0, 589, 0, 0, 191, 0, 0, 0, 24, 0, 0, 492, 0, 0, 0, 46, 219, 35, 6, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 3, 46, 0, 0, 0, 0, 0, 43, 0, 0, 0, 45, 0, 113, 44, 0, 0, 0, 0, 38, 8, 0, 28, 0, 0, 0, 0, 34, 56, 25, 1, 5, 26, 0]",0,0
59,287,"[981, 709, 297, 189, 198, 198, 198, 198, 198, 198, 266, 198, 198, 104, 105, 198, 198, 143, 377, 52, 59, 36, 111, 63, 0, 206, 0, 245, 92, 40, 38, 51, 22, 71, 0, 25, 34, 55, 32, 58, 79, 0, 0, 88, 59, 99, 65, 57, 36, 0, 0, 0, 0, 0, 0, 102, 30, 29, 28, 0, 0, 56, 0, 25, 484, 0, 86, 80, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 9, 0, 13, 8, 1, 0, 0, 28, 0, 0, 0, 241, 12, 16, 12, 4, 18, 0, 0, 0, 0, 54, 0, 39, 48, 0, 25, 0, 2, 28, 0, 0, 0, 0, 21, 20, 0, 13, 0, 0, 0, 34, 27, 0, 7, 31, 20, 6, 0]",0,5
60,101,"[0, 0, 600, 376, 198, 198, 198, 412, 198, 342, 29, 0, 0, 198, 17, 0, 0, 3, 0, 12, 104, 185, 0, 106, 0, 27, 278, 0, 193, 0, 0, 0, 136, 0, 0, 53, 79, 0, 77, 0, 0, 0, 0, 0, 88, 143, 95, 86, 66, 198, 198, 0, 0, 0, 0, 0, 50, 115, 0, 0, 0, 99, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 22, 0, 0, 0, 0, 33, 137, 0, 0, 0, 0, 62, 62, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 51, 0, 5, 58, 0, 0, 0, 0, 38, 26, 0, 19, 0, 0, 0, 35, 49, 0, 27, 26, 29, 25, 0]",0,17
61,496,"[329, 50, 148, 89, 198, 198, 198, 198, 198, 198, 28, 198, 198, 0, 9, 198, 198, 4, 0, 38, 28, 120, 41, 36, 0, 12, 21, 0, 52, 7, 6, 0, 0, 0, 0, 0, 28, 2, 15, 2, 9, 0, 0, 7, 35, 0, 27, 0, 25, 0, 0, 0, 130, 0, 0, 0, 16, 13, 0, 0, 200, 0, 576, 12, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 3, 8, 0, 8, 0, 0, 3, 1554, 0, 3, 0, 401, 0, 2, 0, 0, 0, 0, 0, 0, 97, 0, 5, 0, 13, 7, 0, 17, 0, 0, 13, 0, 0, 0, 0, 10, 11, 0, 1, 0, 0, 1162, 0, 18, 0, 8, 11, 7, 5, 95]",1,612
62,370,"[951, 805, 228, 172, 198, 198, 198, 198, 198, 198, 190, 198, 198, 0, 107, 0, 0, 125, 0, 93, 60, 95, 0, 39, 0, 12, 0, 0, 42, 77, 75, 150, 0, 0, 0, 52, 29, 66, 36, 65, 38, 0, 0, 31, 33, 0, 18, 46, 60, 0, 0, 0, 130, 0, 0, 0, 20, 24, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 41, 398, 0, 0, 0, 0, 26, 13, 0, 10, 0, 0, 30, 0, 21, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 12, 10, 268, 0, 0, 0, 0, 8, 0, 15, 0, 0, 0, 0, 5, 0, 13, 4, 13, 18, 34]",0,5
63,416,"[910, 724, 256, 174, 198, 198, 198, 399, 198, 359, 22, 198, 198, 0, 30, 0, 0, 4, 0, 120, 66, 31, 0, 61, 0, 62, 86, 0, 175, 104, 100, 0, 0, 212, 0, 0, 46, 3, 46, 4, 43, 0, 0, 36, 27, 220, 25, 42, 51, 0, 0, 0, 0, 0, 0, 0, 23, 45, 0, 0, 223, 0, 0, 34, 0, 0, 0, 0, 241, 0, 0, 0, 4, 0, 171, 0, 0, 0, 27, 30, 0, 22, 0, 0, 37, 0, 16, 10, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 74, 64, 0, 144, 0, 0, 0, 41, 0, 0, 43, 0, 0, 0, 0, 0, 12, 0, 19, 0, 0, 0, 85, 63, 0, 17, 4, 6, 16, 0]",0,0
64,15,"[656, 494, 136, 100, 198, 198, 198, 198, 198, 198, 251, 0, 0, 54, 119, 0, 0, 151, 773, 73, 41, 69, 4, 45, 0, 152, 42, 663, 8, 55, 56, 0, 3, 0, 0, 46, 25, 81, 32, 81, 18, 0, 0, 15, 7, 0, 15, 31, 58, 0, 0, 198, 174, 1017, 198, 0, 24, 17, 0, 929, 0, 17, 66, 0, 0, 22, 58, 64, 0, 0, 0, 0, 32, 271, 0, 1, 0, 46, 25, 17, 0, 15, 0, 0, 17, 0, 18, 7, 0, 6, 0, 7, 1, 0, 0, 0, 198, 198, 0, 0, 0, 0, 0, 0, 0, 2, 0, 5, 1, 113, 0, 0, 0, 12, 9, 0, 5, 0, 4, 0, 0, 1, 0, 7, 4, 4, 14, 95]",0,0
65,171,"[915, 534, 423, 277, 198, 198, 198, 89, 198, 76, 256, 198, 198, 231, 153, 0, 0, 117, 0, 146, 77, 5, 151, 87, 0, 61, 81, 0, 32, 86, 82, 40, 130, 0, 0, 0, 59, 65, 47, 72, 119, 0, 0, 111, 105, 61, 102, 30, 32, 0, 0, 0, 30, 0, 0, 0, 34, 83, 0, 0, 0, 108, 0, 56, 278, 0, 91, 92, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 22, 27, 0, 19, 0, 0, 17, 0, 20, 21, 0, 0, 193, 20, 65, 66, 4, 0, 0, 0, 0, 0, 49, 0, 38, 59, 0, 4, 0, 0, 7, 0, 0, 0, 0, 25, 41, 0, 11, 0, 0, 0, 12, 4, 0, 11, 36, 31, 6, 3]",0,0
66,127,"[908, 780, 401, 283, 198, 198, 198, 198, 198, 198, 240, 0, 0, 198, 98, 0, 0, 144, 0, 81, 66, 80, 0, 66, 0, 6, 0, 0, 113, 71, 67, 80, 131, 0, 0, 0, 60, 59, 59, 59, 27, 0, 0, 22, 21, 111, 19, 35, 33, 198, 198, 198, 0, 0, 198, 0, 40, 45, 0, 0, 0, 99, 294, 46, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 29, 32, 0, 29, 0, 0, 32, 0, 20, 0, 0, 190, 0, 0, 67, 67, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 30, 0, 198, 0, 0, 0, 6, 0, 19, 198, 0, 0, 49, 26, 0, 22, 1, 3, 18, 0]",0,25
67,324,"[1058, 899, 421, 312, 198, 198, 198, 198, 198, 198, 200, 198, 198, 22, 97, 198, 198, 129, 0, 97, 106, 112, 0, 90, 459, 7, 52, 0, 17, 82, 79, 0, 1, 91, 426, 123, 48, 71, 63, 71, 36, 0, 0, 33, 32, 28, 27, 44, 40, 0, 0, 0, 0, 0, 0, 0, 49, 33, 383, 0, 0, 7, 0, 43, 0, 0, 0, 0, 0, 0, 0, 7, 26, 0, 0, 0, 0, 0, 36, 27, 0, 30, 0, 249, 37, 0, 26, 10, 0, 0, 0, 0, 1, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 46, 6, 0, 0, 0, 0, 23, 8, 0, 20, 0, 0, 0, 1, 2, 0, 11, 3, 3, 24, 0]",0,0
68,112,"[1083, 959, 334, 264, 198, 198, 198, 198, 198, 198, 269, 0, 0, 210, 160, 0, 0, 107, 0, 65, 82, 86, 0, 74, 0, 4, 0, 0, 5, 63, 61, 0, 145, 35, 0, 126, 42, 57, 47, 66, 27, 0, 0, 22, 22, 0, 19, 26, 97, 198, 198, 198, 26, 0, 198, 0, 35, 30, 0, 0, 0, 87, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 306, 0, 27, 18, 0, 23, 0, 0, 27, 0, 22, 0, 0, 0, 0, 0, 65, 64, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 51, 1, 0, 0, 210, 0, 0, 5, 0, 11, 0, 0, 0, 0, 0, 0, 8, 1, 3, 18, 1]",0,0
69,338,"[18, 4, 534, 418, 198, 198, 198, 198, 198, 198, 196, 198, 198, 51, 101, 198, 198, 134, 0, 0, 121, 118, 0, 129, 412, 179, 0, 0, 23, 0, 0, 120, 8, 0, 341, 0, 72, 62, 64, 61, 4, 0, 0, 5, 18, 111, 20, 66, 24, 0, 0, 0, 0, 0, 0, 0, 75, 44, 270, 0, 0, 17, 0, 59, 0, 0, 0, 0, 346, 0, 0, 15, 40, 0, 0, 0, 0, 111, 9, 33, 0, 42, 0, 59, 6, 0, 30, 0, 0, 0, 0, 0, 0, 4, 55, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 11, 0, 0, 8, 0, 0, 0, 0, 0, 7, 0, 23, 0, 16, 0, 46, 0, 0, 25, 2, 3, 17, 0]",0,0
